TransactionID,Company,TransactionDate,TransactionTime,Site,AssetType,AssetID,AssetName,FuelType,Quantity,Unit,PricePerUnit_LKR,TotalCost_LKR,Supplier,ReceiptNo,PaymentMethod,DriverOperator,OdometerKM,GeneratorHours,WeatherCondition,OperationalContext,Notes
FT-202607-00646,LankaTech Solutions (Pvt) Ltd,05-Jul-2026,20:58:43,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,PETROL,40.56,L ,326.84,13256.63,Ceypetco,RCP-795341,Company Fuel Card,Ruwan Bandara,32574.0,,Very Hot,Emergency operations,Consumption slightly higher due to very hot.
FT-202607-00232,LankaTech Solutions (Pvt) Ltd,24 Jul 2026,08:11:35,kandy branch,Vehicle,WP CBA 1198,Toyota Corolla, Petrol,17.76,Litres,296.25,5261.4,Lanka IOC,RCP-967289,company fuel card,Tharindu Silva,46910.0,,Rain,Warehouse operations,Additional trip resulted in higher consumption.
FT-202607-00230,LankaTech Solutions (Pvt) Ltd,04-07-2026,12:02:02,colomboHeadOffice,Generator,GEN-CMB-02,Diesel Generator,DIESEL,141.18,Litres,297.57,42010.93,Company Fuel Depot,RCP-924366,FUEL CARD,Chamath Jayasinghe,,17.3,Heavy Rain,Month-end deliveries,Generator fuel top-up during month-end deliveries.
FT-202607-01006,LankaTech Solutions (Pvt) Ltd,26/07/2026,19:32:39,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,68.35,ltr,313.27,21412.0,Company Fuel Depot,RCP-273912,Corporate Credit,Tharindu Silva,88691.0,,Wet Roads,Client site visits,Regular diesel refill for Toyota Hiace.
FT-202607-01416,LankaTech Solutions (Pvt) Ltd,2026/07/16,11:30:44,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,Petrol,36.55,L,303.67,11099.14,Company Fuel Depot,RCP-626182,company fuel card,Sahan Wijesinghe,115077.0,,Very Hot,Emergency operations,Fuel issued as per request.
FT-202607-00683,LankaTech Solutions (Pvt) Ltd,22-07-2026,06:57:44,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,Diesel,51.23,L ,289.01,14805.98,Lanka IOC,RCP-734872,Cash,Sahan Wijesinghe,169865.0,,Flooding,Client site visits,consumption slightly higher due to flooding.
FT-202607-00942,LankaTech Solutions (Pvt) Ltd,16-Jul-2026,19:45:43,Kandy Branch,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl,63.5,LTR,295.42,18759.17,Company Fuel Depot,RCP-590990,corporate credit,Ruwan Bandara ,105797.0,,,Warehouse operations, Regular diesel refill for Mitsubishi Canter.  
FT-202607-00649,LankaTech Solutions (Pvt) Ltd,30-07-2026,17:13:18,Colombo  Head Office,Vehicle,WP RAB 3842,Isuzu Elf,diesel,88.11,L ,294.99,25991.57,Company Fuel Depot,RCP-555273,Fuel Account,Kasun Fernando,91809.0,,Wet Roads,Month-end deliveries,month-end fuel requirement.
FT-202607-00346,lankatechSolutions(Pvt)Ltd,31/07/2026,12:39:39,Kandy Branch,Vehicle,WP RAB 3842,Isuzu Elf,diesel ,51.27,Ltrs,319.43,16377.18,Lanka IOC,RCP-768265,Cash,Dinesh Kumara,166095.0,,Wet Roads,Inter-branch transfer,emergency fuel top-up.
FT-202607-00025,LankaTech Solutions (Pvt) Ltd,2026-07-10,20:42:36,Colombo HO,Generator,GEN-CMB-01,Diesel Generator,Diesel,66.49,Litres,289.07,19220.26,Company Fuel Depot,RCP-298895,Corporate Credit,Pradeep Kumar,,12.0,Very Hot,Maintenance work,regular diesel refill for diesel generator.
FT-202607-00144,LankaTech Solutions (Pvt) Ltd,30-Jul-2026,18:12:16,Colombo Head Office,Vehicle,WP KX 2345,Isuzu D-Max,DiesEl,77.37,L ,307.68,23805.2,,RCP-361479,cash,Nimal Perera,153182.0,,Very Hot,Emergency operations,Refuelling completed at approved station. Higher than normal usage reported.
FT-202607-00110,LankaTech Solutions (Pvt) Ltd,29-07-2026,20:05:06,colomboHeadOffice,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,71.65,l,317.98,22783.27,Local Fuel Station,RCP-342706,company fuel card,Ruwan Bandara,58183.0,,Heavy Rain,Warehouse operations,Consumption slightly higher due to heavy rain.
FT-202607-00492,LankaTech Solutions (Pvt) Ltd,20 Jul 2026,18:50:39,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,diesel,170.0,liters,316.56,53815.2,Ceypetco,RCP-293855,FUEL CARD,Pradeep Kumar,,17.1,Heavy Rain,Increased deliveries,
FT-202607-00396,LankaTech Solutions (Pvt) Ltd,21/07/2026,15:50:42,Colombo Head Office,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,64.19,L ,304.01,19514.4,,RCP-576548,cash,Ruwan Bandara,115425.0,,Wet Roads,Maintenance work,see receipt
FT-202607-01277,LankaTech Solutions (Pvt) Ltd,2026/07/19,19:21:40,KANDY BRANCH,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,22.89,L ,305.0,6981.45,Company Fuel Depot,RCP-483691,Fuel Account,Dinesh Kumara,110381.0,,Rain,Routine operations,
FT-202607-01048,LankaTech Solutions (Pvt) Ltd,26/07/2026,20:53:22,Kandy Branch,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,69.4,ltr,323.17,22428.0,Lanka IOC,RCP-898061,Fuel Account,Amal Fernando,,,Wet Roads,Emergency operations, Fuel receipt entered manually by admin. 
FT-202607-01414,LankaTech Solutions (Pvt) Ltd,2026/07/07,10:34:59,Kurunegala Warehouse,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,95.22,LTR,300.24,28588.85,Lanka IOC,RCP-100568,company fuel card,Ruwan Bandara,90101.0,,Flooding,Inter-branch transfer,vehicle refuelled before scheduled client visit.
FT-202607-00304,LankaTech Solutions (Pvt) Ltd,29-07-2026,20:13:57,Kandy Branch,Generator, GEN-KDY-01,Diesel Generator,diesel,23.17,Ltrs,289.82,6715.13,Ceypetco,RCP-998165,Company Fuel Card,Kasun Fernando,,4.7,Wet Roads,Routine operations,Regular diesel refill for Diesel Generator.
FT-202607-00857,LankaTech Solutions (Pvt) Ltd,25-Jul-2026,10:24:33,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DIESEL,57.41,LTR,292.11,16770.04,Local Fuel Station,RCP-210207,Cash,Sahan Wijesinghe,,10.5,Very Hot,Client site visits,CONSUMPTION SLIGHTLY HIGHER DUE TO VERY HOT.
FT-202607-00759,lankatech solutions (pvt) ltd,23 Jul 2026,12:54:31,Kurunegala Warehouse,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,22.13,litres,331.61,7338.53,Ceypetco,RCP-721934,company fuel card,Amal Fernando,84095.0,,Very Hot,Routine operations,Fuel issued for routine operations.
FT-202607-01422,LankaTech Solutions (Pvt) Ltd,2026/07/22,20:46:04,Kandy Branch,Vehicle, WP CBA 1198,Toyota Corolla,petrol,29.23,l,307.17,8978.58,Local Fuel Station,RCP-887817,FUEL CARD,Kasun Fernando,44996.0,,Rain,Emergency operations,consumption slightly higher due to rain.
FT-202607-01345,LankaTech Solutions (Pvt) Ltd,11/07/2026,15:18:13,Galle,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,72.16,ltr,296.37,21386.06,Ceypetco,RCP-372739,fuel_account,Lahiru Senanayake,45702.0,,Wet Roads,Maintenance work,Fuel receipt entered manually by admin.
FT-202607-01347,LankaTech Solutions (Pvt) Ltd,07/07/2026,17:10:51,KANDY BRANCH,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,60.46,Litres,316.52,19136.8,Ceypetco,RCP-840197,cash,Pradeep Kumar,92774.0,,Flooding,Warehouse operations,Vehicle refuelled before scheduled client visit.
FT-202607-00938,LankaTech Solutions (Pvt) Ltd,04-07-2026,16:11:02,Colombo Head Office,VEHICLE,CP BDT 5521,Toyota TownAce,Diesel,85.89,L ,319.38,27431.55,CEYPETCO,RCP-677272,fuel_account,Pradeep Kumar,101135.0,,Wet Roads,Inter-branch transfer,Extra trip completed from Colombo Head Office.
FT-202607-00424,LankaTech Solutions (Pvt) Ltd,15/07/2026,11:51:29,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,12.92,l,297.73,3846.67,Company Fuel Depot,RCP-528814,company fuel card,Kasun Fernando,45395.0,,Rain,Routine operations,Fuel issued for routine operations.
FT-202607-01318,LankaTech Solutions (Pvt) Ltd,07-Jul-2026,07:50:46,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,73.6,L,309.33,22766.69,Lanka IOC,RCP-355550,company fuel card,Pradeep Kumar,156892.0,,Wet Roads,Routine operations,Fuel issued for routine operations.
FT-202607-00944,LankaTech Solutions (Pvt) Ltd,06/07/2026,16:04:51,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux,DiesEl,69.66,L ,331.7,23106.22,Lanka IOC,RCP-777933,Cash,Sahan Wijesinghe,133850.0,,Heavy Rain,Routine operations,Regular diesel refill for Toyota Hilux.
FT-202607-00711,LankaTech Solutions (Pvt) Ltd,05-07-2026,11:15:12,Colombo HO,Vehicle,SP CAB 7788,Toyota Hilux,Diesel,86.04,liters,316.37,27220.47,Local Fuel Station,RCP-112330,Company Fuel Card,Tharindu Silva,109512.0,,Very Hot,Client site visits,Regular diesel refill for Toyota Hilux.
FT-202607-00516,LankaTech Solutions (Pvt) Ltd,18-07-2026,18:27:53,Kandy Branch,Vehicle,WP CAA 7812,Toyota Prius,petrol ,21.94,LTR,298.9,6557.87,Local Fuel Station,RCP-907808,FUEL CARD,Sahan Wijesinghe,160300.0,,Normal,,Consumption slightly higher due to normal.
FT-202607-01433,LankaTech Solutions (Pvt) Ltd,2026/07/05,07:11:16,Kandy Branch,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,63.66,l,309.39,19695.77,Ceypetco ,RCP-847260,company fuel card,Sahan Wijesinghe,42742.0,,Flooding,,
FT-202607-00653,LankaTech Solutions (Pvt) Ltd,03 Jul 2026,20:46:39,Kurunegala Warehouse,Vehicle,WP CAA 7812,Toyota Prius,petrol,31.26,ltr,332.06,10380.2,Local Fuel Station,RCP-859317,cash,Kasun Fernando,168388.0,,Heavy Rain,Inter-branch transfer, Vehicle refuelled before scheduled client visit. 
FT-202607-00763,LankaTech Solutions (Pvt) Ltd,08-Jul-2026,13:13:25,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux,diesel,69.71,liters,309.16,21551.54,Company Fuel Depot,RCP-839594,cash,Pradeep Kumar,126140.0,,Normal,Emergency operations,Consumption slightly higher due to normal.
FT-202607-00094,LankaTech Solutions (Pvt) Ltd,23/07/2026,15:47:34,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,51.4,liters,308.39,15851.25,Ceypetco,RCP-262225,corporate credit,Pradeep Kumar,91880.0,,Rain,Maintenance work,ADDITIONAL FUEL REQUIRED DUE TO INCREASED ACTIVITY.
FT-202607-00444,LankaTech Solutions (Pvt) Ltd,2026-07-29,13:11:49,Colombo Head Office,vehicle,WP RAB 3842,Isuzu Elf,diesel,0.0,Ltrs,330.12,17215.76,Local Fuel Station,RCP-454435,cash,Ruwan Bandara,109296.0,,Heavy Rain,Routine operations, FUEL ISSUED AS PER REQUEST. 
FT-202607-00487,LankaTech Solutions (Pvt) Ltd,20/07/2026,20:52:54,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,Diesel,79.92,L ,307.73,24593.78,Lanka IOC,RCP-353574,Fuel Account,Lahiru Senanayake,,14.5,Heavy Rain,Client site visits,Vehicle refuelled before scheduled client visit.
FT-202607-00779,LankaTech Solutions (Pvt) Ltd,2026-07-21,15:26:25,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,40.94,L ,327.19,13395.16,Ceypetco,RCP-340767,FUEL CARD,Dinesh Kumara,106629.0,,Rain,Client site visits,Emergency fuel top-up.
FT-202607-00744,LankaTech Solutions (Pvt) Ltd,04 Jul 2026,11:38:48,Colombo Head Office,vehicle,WP RAB 3842,Isuzu Elf, Diesel,63.63,L,310.16,19735.48,Company Fuel Depot,RCP-982282,Fuel Account,Dinesh Kumara,47254.0,,Rain,Warehouse operations,Month-end fuel requirement.
FT-202607-01382,LankaTech Solutions (Pvt) Ltd,2026-07-04,11:01:40,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,diesel,19.16,Litres,299.53,5738.99,Ceypetco,RCP-546218,Company Fuel Card,Tharindu Silva,,3.7,Rain,Maintenance work, Additional fuel required due to increased activity. 
FT-202607-00915,LankaTech Solutions (Pvt) Ltd,17-Jul-2026,07:19:42,Kandy branch,Vehicle,WP CAB 4521,Toyota Hiace,Diesel,-24.22,ltr,285.33,6910.69,Lanka Ioc,RCP-999060,Corporate Credit,Ruwan Bandara,88647.0,,Rain,Warehouse operations,Consumption slightly higher due to rain.
FT-202607-00303,LankaTech Solutions (Pvt) Ltd,02 Jul 2026,17:04:12,Kandy Branch,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,68.07,litres,324.63,22097.56,Ceypetco,RCP-550540,fuel_account,Amal Fernando,182125.0,,Very Hot,Increased deliveries, Routine fuel purchase. 
FT-202607-00247,LankaTech Solutions (Pvt) Ltd,2026/07/06,18:47:38,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,98.9,L ,289.08,28590.01, Ceypetco,RCP-326128,Cash,Amal Fernando,22365.0,,Wet Roads,Emergency operations,Vehicle refuelled before scheduled client visit.
FT-202607-01167,LankaTech Solutions (Pvt) Ltd,2026-07-21,10:35:11,Kurunegala Warehouse,Vehicle,CP CAE 9911,Mitsubishi Canter,Diesel,36.66,Ltrs,297.6,10910.02,Company Fuel Depot,RCP-429790,Cash,Tharindu Silva,186831.0,,Very Hot,Client site visits, Fuel receipt entered manually by admin. 
FT-202607-00439,LankaTech Solutions (Pvt) Ltd,07-07-2026,16:50:40,Kurunegala Warehouse,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,44.2,l,311.31,13759.9,Company Fuel Depot,RCP-883995,Cash,Tharindu Silva,81958.0,,Wet Roads,Client site visits,Generator fuel top-up during client site visits.
FT-202607-00914,LankaTech Solutions (Pvt) Ltd,2026-07-18,06:40:13,Kurunegala Warehouse,Vehicle,WP CAA 7812,Toyota Prius, PetRol,36.71,ltr,309.28,11353.67,Local Fuel Station,RCP-199950,Company Fuel Card,Amal Fernando,169847.0,,Normal,Warehouse operations,Fuel receipt entered manually by admin.
FT-202607-01086,LankaTech Solutions (Pvt) Ltd,2026-07-23,11:44:32,Colombo Head Office,Vehicle,WP KX 2345,Isuzu D-Max, Diesel,87.13,LTR,314.07,27364.92,Local Fuel Station,RCP-616352,Fuel Account,Amal Fernando,62651.0,,Heavy Rain,Warehouse operations,Vehicle refuelled before scheduled client visit.
FT-202607-01049,LankaTech Solutions (Pvt) Ltd,28 Jul 2026,06:59:29,Kurunegala Warehouse,Vehicle,CP BDT 5521,Toyota TownAce,diesel,57.82,Ltrs,308.1,17814.34,Ceypetco,RCP-719581,Corporate Credit,Amal Fernando,91080.0,,Flooding,Warehouse operations,Routine fuel purchase.
FT-202607-01062,LankaTech Solutions (Pvt) Ltd,2026-07-13,19:14:22,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,diesel ,166.97,L,289.29,48302.75,Lanka IOC,RCP-410333,fuel_account,Sahan Wijesinghe,,17.9,Heavy Rain,Emergency operations,
FT-202607-00526,LankaTech Solutions (Pvt) Ltd,08-Jul-2026,10:58:21,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,PetRol,44.43,l,302.83,13454.74,Company Fuel Depot,RCP-534590,Company Fuel Card,Nimal Perera,185592.0,,Flooding,Client site visits,Additional fuel required due to increased activity.
FT-202607-01177,LankaTech Solutions (Pvt) Ltd,09-Jul-2026,15:36:28,Kandy Branch,Vehicle,WP CAB 4521,Toyota Hiace,diesel ,62.88,LTR,300.86,18918.08,Company Fuel Depot,RCP-780609,company fuel card,Kasun Fernando,187857.0,,Normal,Client site visits,Refuelling completed at approved station.
FT-202607-00409,LankaTech Solutions (Pvt) Ltd,2026-07-19,13:14:32,colomboHeadOffice,Vehicle,WP CAA 7812,Toyota Prius, Petrol,27.49,LTR,344.32,9465.36,Ceypetco,RCP-837175,FUEL CARD,Amal Fernando,38705.0,,Heavy Rain,Maintenance work, fuel issued for maintenance work. 
FT-202607-01338,LankaTech Solutions (Pvt) Ltd,Jul 03 2026,08:53:12, Kurunegala Warehouse ,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,39.02,Ltrs,316.29,12341.64,Lanka IOC,RCP-645016,COMPANY FUEL CARD,Pradeep Kumar,182257.0,,,ROUTINE OPERATIONS,Fuel issued for routine operations.
FT-202607-00010,LankaTech Solutions (Pvt) Ltd,2026-07-31,14:13:31,Colombo HQ,Vehicle,WP QK 6723,Honda Fit, Petrol,24.07,LTR,301.67,7261.2, Company Fuel Depot,RCP-941193,cash,Ruwan Bandara ,40640.0,,Wet Roads,,Additional trip resulted in higher consumption.
FT-202607-00778,LankaTech Solutions (Pvt) Ltd,2026-07-04,20:15:10,Colombo Head Office,Vehicle,CP BDT 5521,Toyota TownAce,DiesEl,72.12,L,291.64,21033.08,Local Fuel Station,RCP-624890,fuel_account,Tharindu Silva,104052.0,,Very Hot,Warehouse operations,Month-end fuel requirement.
FT-202607-01489,LankaTech Solutions (Pvt) Ltd,24 Jul 2026,12:48:06,Kurunegala Warehouse,Vehicle,WP CAB 4521,Toyota Hiace,DiesEl,93.93,l,324.03,30436.14,Lanka IOC,RCP-444079,fuel_account,Kasun Fernando,93658.0,,Rain,Inter-branch transfer,
FT-202607-00366,LankaTech Solutions (Pvt) Ltd,10/07/2026,09:49:53,Galle Branch,Vehicle,SP CAB 7788,Toyota Hilux,diesel,57.74,litres,321.05,18537.43,Lanka IOC,RCP-212056,company fuel card,Tharindu Silva,41589.0,,Wet Roads,Maintenance work,Generator fuel top-up during maintenance work.
FT-202607-00599,LankaTech Solutions (Pvt) Ltd,19/07/2026,08:24:11,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,61.72,liters,303.33,18721.53,Company Fuel Depot,RCP-211759,Corporate Credit,Sahan Wijesinghe,97713.0,,Wet Roads,Month-end deliveries,Consumption slightly higher due to wet roads.
FT-202607-01118,LankaTech Solutions (Pvt) Ltd,15-07-2026,17:22:31,Kandy Branch,Generator,GEN-KDY-01,Diesel Generator,diesel,22.33,Litres,290.6,6489.1,Ceypetco,RCP-211548,Corporate Credit,Amal Fernando,,4.3,Wet Roads,Warehouse operations,fuel issued as per request.
FT-202607-00975,LankaTech Solutions (Pvt) Ltd,07 Jul 2026,19:28:02,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,46.82,litres,316.2,14804.48,Local Fuel Station,RCP-113108,Corporate Credit,Sahan Wijesinghe,42711.0,,Very Hot,Maintenance work, Fuel purchased for operational requirement. 
FT-202607-00686,LankaTech Solutions (Pvt) Ltd,13/07/2026,07:41:22,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,13.37,l,332.87,4450.47,Ceypetco,RCP-182916,Fuel Account,Chamath Jayasinghe,90412.0,,Heavy Rain,Routine operations, REFUELLING COMPLETED AT APPROVED STATION. 
FT-202607-01102,LankaTech Solutions (Pvt) Ltd,2026-07-01,11:53:14,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,Petrol,57.33,Litres,296.73,17011.53,Local Fuel Station,RCP-800179,Company Fuel Card,Chamath Jayasinghe,20477.0,,Wet Roads,Increased deliveries,extra trip completed from colombo head office.
FT-202607-00885,LankaTech Solutions (Pvt) Ltd,2026/07/08,08:42:33,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,diesel,66.85,LTR,324.95,21722.91,Local Fuel Station,RCP-251966,company fuel card,Nimal Perera,,10.6,Wet Roads,Routine operations,FUEL ISSUED FOR ROUTINE OPERATIONS.
FT-202607-00135,LankaTech Solutions (Pvt) Ltd,2026/07/05,12:44:39,Kurunegala Warehouse,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,64.2,Litres,293.44,18838.85,Company Fuel Depot,RCP-762660,Fuel Account,Lahiru Senanayake,120795.0,,Normal,Client site visits,extra trip completed from kurunegala warehouse.
FT-202607-00213,LankaTech Solutions (Pvt) Ltd,28 Jul 2026,06:42:17,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,Petrol,0.0,L,319.09,10705.47,Company Fuel Depot,RCP-804798,cash,Lahiru Senanayake,154832.0,,Heavy Rain,Emergency operations,Consumption slightly higher due to heavy rain.
FT-202607-00670,LankaTech Solutions (Pvt) Ltd,20-Jul-2026,15:27:14,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,DiesEl,76.41,L,312.41,23871.25,Ceypetco,RCP-420668,company fuel card,Dinesh Kumara,189464.0,,Wet Roads,Inter-branch transfer,Consumption slightly higher due to wet roads.
FT-202607-01104,LankaTech Solutions (Pvt) Ltd,16-Jul-2026,15:07:29,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,diesel ,50.71,litres,296.6,15040.59,Ceypetco,RCP-481269,cash,Chamath Jayasinghe,,,Rain,Month-end deliveries,additional trip resulted in higher consumption.
FT-202607-01249,LankaTech Solutions (Pvt) Ltd,2026/07/18,14:36:47,Kurunegala Warehouse,Vehicle,SP CAB 7788,Toyota Hilux,DiesEl,37.94,L ,318.74,12093.0,Local Fuel Station,RCP-938607,cash,Sahan Wijesinghe,169895.0,,Normal,Routine operations,Additional fuel required due to increased activity.
FT-202607-00167,LankaTech Solutions (Pvt) Ltd,12 Jul 2026,12:50:36,galleBranch,Vehicle,WP CBA 1198,Toyota Corolla,petrol,27.23,litres,311.86,8491.95,Company Fuel Depot,RCP-825097,fuel_account,Tharindu Silva,189211.0,,Heavy Rain,Client site visits,Regular petrol refill for Toyota Corolla.
FT-202607-00179,LankaTech Solutions (Pvt) Ltd,2026/07/17,14:37:50,Colombo Head Office,Generator, GEN-CMB-01,Diesel Generator, Diesel ,103.62,litres,296.31,30703.64,Ceypetco,RCP-915052,Fuel Account,Sahan Wijesinghe,,17.3,Wet Roads,Month-end deliveries,Generator fuel top-up during month-end deliveries.
FT-202607-00755,LankaTech Solutions (Pvt) Ltd,2026/07/12,18:17:00,Colombo Head Office,generator,GEN-CMB-02,Diesel Generator,DiesEl,46.02,LTR,314.35,14466.39,Local Fuel Station,RCP-325545,cash,Dinesh Kumara,,9.0,Very Hot,Routine operations,Additional trip resulted in higher consumption.
FT-202607-00888,LankaTech Solutions (Pvt) Ltd,08.07.2026,13:26:35,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,63.06,L ,323.55,20403.06,Lanka IOC,RCP-499397,corporate credit,Nimal Perera,50286.0,,Normal,Emergency operations,Consumption slightly higher due to normal.
FT-202607-01286,LankaTech Solutions (Pvt) Ltd,16 Jul 2026,12:51:55,Colombo Head Office,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,69.03,l,332.66,22963.52,Lanka IOC,RCP-748869,company fuel card,Lahiru Senanayake,50342.0,,Wet Roads,Inter-branch transfer,REGULAR DIESEL REFILL FOR TOYOTA TOWNACE.
FT-202607-00529,LankaTech Solutions (Pvt) Ltd,31-Jul-2026,11:23:24,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla, Petrol,61.77,liters,329.35,20343.95,Ceypetco,RCP-652476,Corporate Credit,Chamath Jayasinghe,173255.0,,Heavy Rain,Maintenance work,Fuel issued for maintenance work.
FT-202607-00554,LankaTech Solutions (Pvt) Ltd,07 Jul 2026,07:17:25,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,Diesel,12.17,LTR,328.77,4001.13,Local Fuel Station,RCP-825231,Cash,Dinesh Kumara,,2.4,Very Hot,Maintenance work,Emergency fuel top-up.
FT-202607-01096,LankaTech Solutions (Pvt) Ltd,09 Jul 2026,11:43:52,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla,petrol ,50.26,ltr,327.13,16441.55,Company Fuel Depot,RCP-774675,Cash,Kasun Fernando,39577.0,,Heavy Rain,Inter-branch transfer,Routine fuel purchase.
FT-202607-01353,LankaTech Solutions (Pvt) Ltd,07-Jul-2026,16:14:29,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PetRol,45.09,Ltrs,335.47,15126.34,Lanka IOC,RCP-366218,corporate credit,Ruwan Bandara,172641.0,,Very Hot,Client site visits,Vehicle refuelled before scheduled client visit.
FT-202607-00413,LankaTech Solutions (Pvt) Ltd,06-Jul-2026,06:53:01,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius, Petrol,54.6,l,302.5,16516.5,Company Fuel Depot,RCP-227616,corporate credit,Kasun Fernando,62205.0,,Heavy Rain,Emergency operations,Consumption slightly higher due to heavy rain.
FT-202607-00280,LankaTech Solutions (Pvt) Ltd,2026-07-18,11:51:15,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,PetRol,38.25,l,332.05,12700.91,Ceypetco,RCP-879384,corporate credit,Chamath Jayasinghe,103943.0,,Flooding,Warehouse operations,Regular petrol refill for Honda Fit.
